order_id;customer_id;order_status;order_date;required_date;shipped_date;store_id;staff_id
1332;256;4;2023-01-06;2023-01-07;2023-01-09;2;7
1333;203;4;2023-01-06;2023-01-07;2023-01-07;3;8
1334;425;4;2023-01-07;2023-01-09;2023-01-10;2;6
1335;955;4;2023-01-07;2023-01-08;2023-01-08;2;7
1336;904;4;2023-01-09;2023-01-10;2023-01-12;1;2
1337;970;4;2023-01-09;2023-01-12;2023-01-12;2;7
1338;905;4;2023-01-10;2023-01-11;2023-01-13;2;6
1339;580;4;2023-01-11;2023-01-14;2023-01-13;1;3
1340;1066;4;2023-01-12;2023-01-13;2023-01-13;1;3
1341;1258;4;2023-01-12;2023-01-13;2023-01-14;2;7
1342;1393;4;2023-01-12;2023-01-13;2023-01-15;2;7
1343;594;4;2023-01-13;2023-01-15;2023-01-14;2;6
1344;916;4;2023-01-13;2023-01-16;2023-01-15;2;6
1345;1037;4;2023-01-14;2023-01-15;2023-01-15;2;6
1346;136;4;2023-01-14;2023-01-15;2023-01-15;3;8
1347;247;4;2023-01-15;2023-01-18;2023-01-18;1;2
1348;1214;4;2023-01-15;2023-01-17;2023-01-17;1;2
1349;464;4;2023-01-15;2023-01-17;2023-01-16;2;6
1350;637;4;2023-01-15;2023-01-18;2023-01-17;2;7
1351;1016;4;2023-01-16;2023-01-19;2023-01-19;2;7
1352;1433;4;2023-01-16;2023-01-18;2023-01-18;2;6
1353;502;4;2023-01-17;2023-01-19;2023-01-18;2;6
1354;476;4;2023-01-19;2023-01-20;2023-01-21;1;3
1355;1010;4;2023-01-19;2023-01-21;2023-01-20;2;7
1356;1161;4;2023-01-19;2023-01-21;2023-01-22;2;6
1357;440;4;2023-01-20;2023-01-23;2023-01-21;2;6
1358;253;4;2023-01-21;2023-01-23;2023-01-24;1;2
1359;1008;4;2023-01-21;2023-01-22;2023-01-22;3;9
1360;71;4;2023-01-22;2023-01-25;2023-01-24;2;6
1361;1084;4;2023-01-22;2023-01-24;2023-01-23;2;7
1362;310;4;2023-01-23;2023-01-24;2023-01-25;2;6
1363;860;4;2023-01-24;2023-01-25;2023-01-25;2;6
1364;122;4;2023-01-25;2023-01-28;2023-01-28;2;6
1365;689;4;2023-01-25;2023-01-28;2023-01-27;2;7
1366;1441;4;2023-01-26;2023-01-27;2023-01-28;2;6
1367;1118;4;2023-01-27;2023-01-28;2023-01-28;1;3
1368;765;4;2023-01-27;2023-01-28;2023-01-29;2;6
1369;92;3;2023-01-28;2023-01-30;\N;2;6
1370;115;4;2023-01-28;2023-01-29;2023-01-29;2;7
1371;937;4;2023-01-29;2023-01-30;2023-02-01;2;7
1372;1013;4;2023-01-29;2023-02-01;2023-01-30;2;6
1373;427;4;2023-01-29;2023-01-31;2023-01-31;3;9
1374;1330;4;2023-01-30;2023-02-01;2023-02-01;1;3
1375;312;4;2023-01-30;2023-02-01;2023-02-01;3;8
1376;1186;4;2023-02-01;2023-02-02;2023-02-03;1;2
1377;1007;4;2023-02-01;2023-02-03;2023-02-03;2;7
1378;983;4;2023-02-02;2023-02-05;2023-02-04;1;2
1379;1256;4;2023-02-02;2023-02-05;2023-02-05;2;6
1380;818;4;2023-02-05;2023-02-08;2023-02-08;1;3
1381;680;4;2023-02-05;2023-02-06;2023-02-08;2;7
1382;1303;4;2023-02-06;2023-02-09;2023-02-08;2;6
1383;488;4;2023-02-07;2023-02-08;2023-02-08;1;3
1384;1126;4;2023-02-08;2023-02-10;2023-02-09;2;7
1385;866;4;2023-02-08;2023-02-11;2023-02-09;3;9
1386;1254;4;2023-02-09;2023-02-10;2023-02-11;1;2
1387;11;4;2023-02-09;2023-02-11;2023-02-11;2;7
1388;323;4;2023-02-09;2023-02-12;2023-02-12;2;7
1389;491;4;2023-02-11;2023-02-12;2023-02-14;2;7
1390;63;4;2023-02-12;2023-02-13;2023-02-13;2;7
1391;914;4;2023-02-13;2023-02-14;2023-02-14;2;7
1392;1187;4;2023-02-13;2023-02-14;2023-02-14;2;6
1393;547;4;2023-02-14;2023-02-15;2023-02-15;2;7
1394;906;4;2023-02-14;2023-02-16;2023-02-16;3;8
1395;1052;4;2023-02-15;2023-02-18;2023-02-16;1;3
1396;856;4;2023-02-15;2023-02-18;2023-02-16;2;7
1397;920;4;2023-02-15;2023-02-17;2023-02-16;2;6
1398;1383;4;2023-02-16;2023-02-19;2023-02-19;1;3
1399;146;4;2023-02-16;2023-02-18;2023-02-18;2;6
1400;987;4;2023-02-17;2023-02-18;2023-02-18;2;6
1401;15;4;2023-02-18;2023-02-19;2023-02-20;2;7
1402;1171;4;2023-02-19;2023-02-21;2023-02-21;2;6
1403;452;4;2023-02-21;2023-02-22;2023-02-22;2;7
1404;1240;4;2023-02-23;2023-02-26;2023-02-24;1;3
1405;100;4;2023-02-25;2023-02-28;2023-02-27;2;6
1406;1053;4;2023-02-25;2023-02-27;2023-02-27;2;7
1407;18;3;2023-02-26;2023-02-26;\N;2;6
1408;1172;4;2023-02-26;2023-02-27;2023-03-01;2;6
1409;21;4;2023-02-26;2023-02-28;2023-02-28;3;8
1410;1005;4;2023-02-27;2023-02-28;2023-02-28;2;7
1411;109;4;2023-03-01;2023-03-02;2023-03-02;1;2
1412;1043;4;2023-03-01;2023-03-02;2023-03-04;2;7
1413;56;4;2023-03-01;2023-03-03;2023-03-04;3;8
1414;293;4;2023-03-03;2023-03-05;2023-03-06;2;7
1415;839;4;2023-03-03;2023-03-04;2023-03-05;2;7
1416;566;4;2023-03-03;2023-03-04;2023-03-06;3;8
1417;300;4;2023-03-04;2023-03-06;2023-03-07;1;2
1418;364;4;2023-03-04;2023-03-05;2023-03-07;2;6
1419;474;4;2023-03-04;2023-03-07;2023-03-07;2;6
1420;838;4;2023-03-04;2023-03-05;2023-03-07;2;7
1421;1176;4;2023-03-05;2023-03-07;2023-03-07;2;7
1422;599;4;2023-03-05;2023-03-06;2023-03-08;3;8
1423;1231;4;2023-03-06;2023-03-07;2023-03-07;1;2
1424;1445;4;2023-03-07;2023-03-10;2023-03-10;1;2
1425;126;4;2023-03-07;2023-03-09;2023-03-09;2;6
1426;938;4;2023-03-07;2023-03-08;2023-03-10;2;6
1427;999;4;2023-03-07;2023-03-08;2023-03-08;2;6
1428;195;4;2023-03-08;2023-03-10;2023-03-11;2;7
1429;1116;4;2023-03-08;2023-03-09;2023-03-09;2;6
1430;1239;4;2023-03-10;2023-03-13;2023-03-11;2;7
1431;308;4;2023-03-11;2023-03-12;2023-03-14;2;6
1432;483;4;2023-03-11;2023-03-12;2023-03-14;2;6
1433;1142;4;2023-03-11;2023-03-13;2023-03-12;2;7
1434;595;4;2023-03-14;2023-03-16;2023-03-16;2;6
1435;744;4;2023-03-14;2023-03-15;2023-03-16;2;6
1436;1044;4;2023-03-14;2023-03-17;2023-03-16;2;6
1437;518;4;2023-03-15;2023-03-16;2023-03-16;1;2
1438;263;4;2023-03-15;2023-03-17;2023-03-16;2;6
1439;463;4;2023-03-15;2023-03-16;2023-03-17;2;7
1440;859;4;2023-03-15;2023-03-18;2023-03-16;3;8
1441;982;4;2023-03-15;2023-03-16;2023-03-18;3;8
1442;478;4;2023-03-16;2023-03-17;2023-03-17;2;7
1443;972;4;2023-03-16;2023-03-17;2023-03-17;2;7
1444;1154;4;2023-03-16;2023-03-17;2023-03-19;2;6
1445;515;4;2023-03-17;2023-03-18;2023-03-20;2;7
1446;820;4;2023-03-17;2023-03-18;2023-03-18;2;6
1447;1419;4;2023-03-18;2023-03-20;2023-03-20;1;3
1448;228;4;2023-03-18;2023-03-19;2023-03-21;2;6
1449;330;4;2023-03-18;2023-03-19;2023-03-20;2;7
1450;296;4;2023-03-19;2023-03-20;2023-03-22;2;7
1451;822;4;2023-03-19;2023-03-22;2023-03-20;2;6
1452;287;4;2023-03-20;2023-03-23;2023-03-23;1;3
1453;601;4;2023-03-20;2023-03-23;2023-03-22;1;3
1454;395;4;2023-03-20;2023-03-21;2023-03-22;2;6
1455;405;4;2023-03-20;2023-03-22;2023-03-21;2;6
1456;754;4;2023-03-20;2023-03-21;2023-03-23;2;7
1457;1411;4;2023-03-20;2023-03-23;2023-03-23;2;6
1458;1029;4;2023-03-20;2023-03-22;2023-03-21;3;8
1459;9;4;2023-03-21;2023-03-22;2023-03-22;2;7
1460;1131;4;2023-03-21;2023-03-23;2023-03-23;2;7
1461;139;4;2023-03-22;2023-03-25;2023-03-23;2;6
1462;1101;4;2023-03-22;2023-03-24;2023-03-24;2;6
1463;692;4;2023-03-23;2023-03-24;2023-03-24;2;7
1464;1279;4;2023-03-24;2023-03-25;2023-03-25;2;7
1465;623;4;2023-03-25;2023-03-28;2023-03-28;2;7
1466;738;4;2023-03-26;2023-03-29;2023-03-28;1;3
1467;152;4;2023-03-26;2023-03-27;2023-03-29;2;7
1468;3;4;2023-03-27;2023-03-30;2023-03-29;1;2
1469;1135;4;2023-03-27;2023-03-28;2023-03-30;3;8
1470;505;4;2023-03-28;2023-03-31;2023-03-31;2;7
1471;1310;4;2023-03-28;2023-03-30;2023-03-29;2;7
1472;114;4;2023-03-29;2023-03-30;2023-03-31;2;6
1473;302;4;2023-03-30;2023-04-01;2023-04-02;1;2
1474;816;4;2023-03-30;2023-04-01;2023-04-02;1;3
1475;112;4;2023-03-30;2023-04-01;2023-03-31;2;6
1476;35;4;2023-03-31;2023-04-01;2023-04-01;2;7
1477;180;4;2023-03-31;2023-04-03;2023-04-01;2;6
1478;392;4;2023-03-31;2023-04-02;2023-04-02;2;6
1479;23;4;2023-04-01;2023-04-02;2023-04-02;2;7
1480;27;4;2023-04-01;2023-04-02;2023-04-01;2;7
1481;62;4;2023-04-01;2023-04-02;2023-04-01;2;6
1482;94;4;2023-04-01;2023-04-02;2023-04-01;2;7
1483;15;4;2023-04-02;2023-04-03;2023-04-02;2;7
1484;35;4;2023-04-02;2023-04-03;2023-04-02;2;6
1485;51;3;2023-04-02;2023-04-03;\N;2;7
1486;84;4;2023-04-02;2023-04-03;2023-04-03;2;7
1487;33;4;2023-04-03;2023-04-04;2023-04-04;1;3
1488;181;4;2023-04-03;2023-04-04;2023-04-04;1;3
1489;194;4;2023-04-03;2023-04-04;2023-04-04;1;3
1490;217;2;2023-04-03;2023-04-04;\N;1;3
1491;82;4;2023-04-04;2023-04-05;2023-04-05;1;3
1492;41;4;2023-04-04;2023-04-05;2023-04-05;2;7
1493;64;4;2023-04-04;2023-04-05;2023-04-05;3;8
1494;69;4;2023-04-05;2023-04-06;2023-04-06;1;3
1495;86;4;2023-04-05;2023-04-06;2023-04-06;2;7
1496;3;4;2023-04-06;2023-04-07;2023-04-07;1;3
1497;31;4;2023-04-06;2023-04-07;2023-04-07;1;2
1498;81;4;2023-04-06;2023-04-07;2023-04-07;1;2
1499;120;2;2023-04-06;2023-04-07;\N;1;2
1500;151;4;2023-04-06;2023-04-08;2023-04-08;1;3
1501;52;4;2023-04-06;2023-04-08;2023-04-08;2;6
1502;83;4;2023-04-06;2023-04-08;2023-04-08;2;6
1503;208;4;2023-04-07;2023-04-09;2023-04-09;1;3
1504;237;4;2023-04-08;2023-04-10;2023-04-10;1;2
1505;22;4;2023-04-08;2023-04-10;2023-04-11;2;7
1506;75;4;2023-04-08;2023-04-10;2023-04-10;2;7
1507;85;2;2023-04-08;2023-04-10;2023-04-10;2;6
1508;92;4;2023-04-08;2023-04-10;2023-04-10;2;6
1509;2;4;2023-04-09;2023-04-11;2023-04-12;1;3
1510;16;4;2023-04-09;2023-04-11;2023-04-11;2;6
1511;25;4;2023-04-09;2023-04-11;2023-04-11;2;6
1512;68;4;2023-04-09;2023-04-11;2023-04-11;3;9
1513;32;4;2023-04-10;2023-04-12;2023-04-10;1;2
1514;87;4;2023-04-10;2023-04-10;\N;1;3
1515;61;4;2023-04-10;2023-04-11;2023-04-11;3;9
1516;47;4;2023-04-11;2023-04-12;2023-04-12;1;3
1517;97;4;2023-04-11;2023-04-12;2023-04-12;1;2
1518;175;4;2023-04-11;2023-04-12;2023-04-12;1;2
1519;26;4;2023-04-11;2023-04-12;2023-04-12;2;7
1520;66;4;2023-04-11;2023-04-12;2023-04-12;3;8
1521;53;4;2023-04-12;2023-04-13;2023-04-13;1;3
1522;78;4;2023-04-12;2023-04-13;2023-04-15;1;3
1523;8;4;2023-04-12;2023-04-13;2023-04-13;2;7
1524;37;4;2023-04-12;2023-04-13;2023-04-13;2;6
1525;38;4;2023-04-12;2023-04-13;2023-04-13;2;7
1526;59;4;2023-04-12;2023-04-13;2023-04-13;2;7
1527;13;2;2023-04-12;2023-04-13;\N;3;9
1528;20;4;2023-04-12;2023-04-13;2023-04-13;3;8
1529;50;4;2023-04-12;2023-04-13;2023-04-13;3;8
1530;110;4;2023-04-13;2023-04-14;2023-04-14;1;2
1531;233;4;2023-04-13;2023-04-14;2023-04-14;1;2
1532;7;4;2023-04-13;2023-04-14;2023-04-15;2;7
1533;28;4;2023-04-13;2023-04-14;2023-04-14;2;6
1534;18;4;2023-04-14;2023-04-15;2023-04-15;2;7
1535;19;4;2023-04-14;2023-04-15;2023-04-15;2;7
1536;34;4;2023-04-14;2023-04-15;2023-04-15;2;7
1537;36;4;2023-04-15;2023-04-16;2023-04-16;2;6
1538;79;1;2023-04-15;2023-04-16;\N;2;6
1539;116;4;2023-04-15;2023-04-16;2023-04-16;3;9
1540;187;4;2023-04-16;2023-04-17;2023-04-17;1;2
1541;10;4;2023-04-16;2023-04-17;2023-04-17;2;7
1542;58;4;2023-04-16;2023-04-17;2023-04-17;2;6
1543;76;4;2023-04-16;2023-04-17;2023-04-17;2;6
1544;5;4;2023-04-17;2023-04-18;2023-04-18;1;2
1545;67;4;2023-04-17;2023-04-18;2023-04-18;1;3
1546;91;4;2023-04-17;2023-04-18;2023-04-18;1;3
1547;169;4;2023-04-17;2023-04-18;2023-04-18;1;3
1548;170;4;2023-04-17;2023-04-18;2023-04-18;1;2
1549;17;4;2023-04-17;2023-04-18;2023-04-18;2;7
1550;39;4;2023-04-17;2023-04-18;2023-04-18;2;6
1551;70;1;2023-04-17;2023-04-18;\N;2;7
1552;73;4;2023-04-17;2023-04-18;2023-04-18;2;7
1553;30;4;2023-04-18;2023-04-19;2023-04-19;1;3
1554;172;4;2023-04-18;2023-04-19;2023-04-19;1;3
1555;1;4;2023-04-18;2023-04-19;2023-04-19;2;7
1556;4;4;2023-04-18;2023-04-19;2023-04-19;2;6
1557;121;4;2023-04-19;2023-04-20;2023-04-20;1;3
1558;63;4;2023-04-19;2023-04-20;2023-04-20;2;6
1559;42;4;2023-04-20;2023-04-21;2023-04-21;2;6
1560;57;4;2023-04-20;2023-04-21;2023-04-21;2;7
1561;65;4;2023-04-20;2023-04-21;2023-04-22;2;7
1562;88;4;2023-04-20;2023-04-21;2023-04-21;2;7
1563;77;4;2023-04-20;2023-04-21;2023-04-21;3;9
1564;46;4;2023-04-21;2023-04-22;2023-04-22;1;3
1565;60;4;2023-04-21;2023-04-22;2023-04-22;1;2
1566;72;4;2023-04-21;2023-04-22;2023-04-22;1;3
1567;89;4;2023-04-21;2023-04-22;2023-04-22;1;2
1568;192;4;2023-04-21;2023-04-22;2023-04-22;1;3
1569;29;4;2023-04-22;2023-04-23;2023-04-23;2;7
1570;54;4;2023-04-22;2023-04-23;2023-04-23;2;7
1571;80;4;2023-04-22;2023-04-23;2023-04-23;2;7
1572;14;1;2023-04-22;2023-04-23;\N;3;9
1573;24;4;2023-04-23;2023-04-24;2023-04-24;1;2
1574;124;4;2023-04-23;2023-04-24;2023-04-24;1;2
1575;224;4;2023-04-23;2023-04-24;2023-04-24;1;3
1576;12;4;2023-04-23;2023-04-24;2023-04-24;2;7
1577;48;4;2023-04-23;2023-04-24;2023-04-24;2;7
1578;93;2;2023-04-23;2023-04-24;\N;2;7
1579;104;4;2023-04-24;2023-04-25;2023-04-25;1;2
1580;191;4;2023-04-24;2023-04-25;2023-04-25;1;2
1581;188;4;2023-04-25;2023-04-26;2023-04-26;1;2
1582;240;4;2023-04-25;2023-04-26;2023-04-26;1;3
1583;44;4;2023-04-25;2023-04-26;2023-04-27;2;6
1584;109;4;2023-04-26;2023-04-27;2023-04-27;1;3
1585;157;4;2023-04-26;2023-04-27;2023-04-27;1;3
1586;176;1;2023-04-26;2023-04-27;\N;1;2
1587;231;4;2023-04-26;2023-04-27;2023-04-27;1;2
1588;11;4;2023-04-26;2023-04-27;2023-04-27;2;6
1589;40;4;2023-04-27;2023-04-28;2023-04-28;1;3
1590;138;4;2023-04-27;2023-04-28;2023-04-28;1;3
1591;165;4;2023-04-27;2023-04-28;2023-04-28;1;2
1592;6;4;2023-04-27;2023-04-28;2023-04-28;2;7
1593;9;4;2023-04-27;2023-04-28;2023-04-28;2;6
1594;45;4;2023-04-28;2023-04-29;2023-04-29;2;7
1595;71;4;2023-04-28;2023-04-29;2023-04-29;2;7
1596;21;4;2023-04-28;2023-04-29;2023-04-29;3;8
1597;56;4;2023-04-28;2023-04-29;2023-04-29;3;9
1598;239;4;2023-04-29;2023-04-30;2023-04-30;1;3
1599;49;4;2023-04-29;2023-04-30;2023-04-30;2;7
1600;90;4;2023-04-29;2023-04-30;2023-04-30;2;6
1601;43;4;2023-04-29;2023-04-30;2023-04-30;3;8
1602;550;3;2023-04-30;2023-05-01;\N;2;7
1603;1302;4;2023-04-30;2023-05-01;2023-05-02;2;6
1604;512;4;2023-05-01;2023-05-02;2023-05-02;2;2
1605;532;4;2023-05-01;2023-05-02;2023-05-02;1;6
1606;520;4;2023-05-01;2023-05-02;2023-05-02;2;6
1607;27;4;2023-05-01;2023-05-02;2023-05-02;2;8
1608;1040;2;2023-05-02;2023-05-03;\N;3;7
1609;163;4;2023-05-02;2023-05-03;2023-05-03;2;3
1610;855;4;2023-05-02;2023-05-03;2023-05-03;1;6
1611;1404;4;2023-05-02;2023-05-03;2023-05-03;2;2
1612;973;4;2023-05-02;2023-05-03;2023-05-03;1;3
1613;561;4;2023-05-03;2023-05-03;2023-05-03;1;6
1614;1119;4;2023-05-03;2023-05-04;2023-05-04;2;7
1615;130;4;2023-05-03;2023-05-04;2023-05-04;2;2
1616;1163;4;2023-05-03;2023-05-04;2023-05-04;1;6
1617;814;4;2023-05-03;2023-05-04;2023-05-04;2;6
1618;678;1;2023-05-04;2023-05-05;\N;2;7
1619;1398;4;2023-05-05;2023-05-06;2023-05-06;2;6
1620;1157;4;2023-05-05;2023-05-06;2023-05-06;2;6
1621;466;4;2023-05-07;2023-05-08;2023-05-08;2;7
1622;454;4;2023-05-07;2023-05-08;2023-05-08;2;6
1623;131;4;2023-05-08;2023-05-09;2023-05-10;2;7
1624;118;4;2023-05-08;2023-05-09;2023-05-09;2;6
1625;1444;4;2023-05-08;2023-05-09;2023-05-09;2;9
1626;560;4;2023-05-08;2023-05-09;2023-05-09;3;2
1627;654;4;2023-05-08;2023-05-09;2023-05-10;1;7
1628;1159;4;2023-05-09;2023-05-11;2023-05-11;2;7
1629;634;4;2023-05-09;2023-05-11;2023-05-11;2;7
1630;1073;4;2023-05-09;2023-05-11;2023-05-11;2;6
1631;711;4;2023-05-10;2023-05-12;2023-05-12;2;7
1632;896;4;2023-05-11;2023-05-13;2023-05-13;2;3
1633;1103;4;2023-05-11;2023-05-13;2023-05-13;1;6
1634;309;4;2023-05-12;2023-05-14;2023-05-14;2;7
1635;18;4;2023-05-12;2023-05-14;2023-05-14;2;6
1636;1208;4;2023-05-13;2023-05-15;2023-05-15;2;7
1637;96;3;2023-05-14;2023-05-16;\N;2;7
1638;1032;4;2023-05-15;2023-05-17;2023-05-17;2;6
1639;823;4;2023-05-16;2023-05-17;2023-05-17;2;6
1640;683;4;2023-05-16;2023-05-17;2023-05-17;2;7
1641;624;4;2023-05-17;2023-05-18;2023-05-18;2;6
1642;1;4;2023-05-17;2023-05-18;2023-05-18;2;3
1643;40;4;2023-05-17;2023-05-18;2023-05-18;1;6
1644;1121;4;2023-05-18;2023-05-19;2023-05-19;2;3
1645;952;4;2023-05-18;2023-05-19;2023-05-19;1;2
1646;538;4;2023-05-18;2023-05-19;2023-05-21;1;8
1647;1318;4;2023-05-18;2023-05-19;2023-05-19;3;8
1648;50;4;2023-05-18;2023-05-19;2023-05-19;3;7
1649;1232;4;2023-05-18;2023-05-19;2023-05-19;2;7
1650;1211;4;2023-05-19;2023-05-20;2023-05-20;2;7
1651;990;3;2023-05-19;2023-05-20;\N;2;7
1652;719;4;2023-05-20;2023-05-21;2023-05-21;2;7
1653;102;4;2023-05-20;2023-05-21;2023-05-21;2;2
1654;487;4;2023-05-20;2023-05-21;2023-05-21;1;6
1655;1306;4;2023-05-21;2023-05-22;2023-05-22;2;7
1656;1219;4;2023-05-21;2023-05-22;2023-05-22;2;7
1657;1209;4;2023-05-21;2023-05-22;2023-05-22;2;7
1658;792;4;2023-05-22;2023-05-23;2023-05-23;2;2
1659;32;2;2023-05-22;2023-05-23;\N;1;3
1660;688;4;2023-05-22;2023-05-23;2023-05-23;1;3
1661;581;4;2023-05-23;2023-05-24;2023-05-24;1;8
1662;160;4;2023-05-24;2023-05-25;2023-05-25;3;7
1663;819;4;2023-05-24;2023-05-25;2023-05-26;2;6
1664;445;4;2023-05-24;2023-05-25;2023-05-26;2;3
1665;1272;4;2023-05-26;2023-05-27;2023-05-27;1;3
1666;33;4;2023-05-26;2023-05-27;2023-05-27;1;7
1667;833;4;2023-05-27;2023-05-28;2023-05-28;2;6
1668;423;4;2023-05-27;2023-05-28;2023-05-28;2;6
1669;178;1;2023-05-28;2023-05-29;2023-05-29;2;2
1670;5;4;2023-05-29;2023-05-30;2023-05-30;1;6
1671;989;4;2023-05-30;2023-05-31;2023-05-31;2;6
1672;707;4;2023-05-30;2023-05-31;2023-05-31;2;3
1673;1275;4;2023-05-31;2023-06-01;2023-06-01;1;2
1674;1430;4;2023-06-01;2023-06-01;2023-06-01;1;3
1675;298;4;2023-06-01;2023-06-01;2023-06-01;1;7
1676;894;4;2023-06-01;2023-06-01;2023-06-01;2;7
1677;1058;4;2023-06-02;2023-06-02;2023-06-03;2;6
1678;365;4;2023-06-02;2023-06-02;2023-06-02;2;7
1679;942;4;2023-06-02;2023-06-02;2023-06-02;2;6
1680;90;4;2023-06-02;2023-06-02;2023-06-02;2;6
1681;1405;4;2023-06-03;2023-06-03;2023-06-03;2;2
1682;959;4;2023-06-03;2023-06-03;2023-06-03;1;7
1683;1443;4;2023-06-04;2023-06-04;2023-06-04;2;6
1684;1248;4;2023-06-05;2023-06-05;2023-06-05;2;9
1685;61;4;2023-06-05;2023-06-05;2023-06-06;3;7
1686;212;4;2023-06-05;2023-06-05;2023-06-05;2;3
1687;104;4;2023-06-05;2023-06-06;2023-06-06;1;9
1688;913;2;2023-06-06;2023-06-07;2023-06-07;3;7
1689;1282;2;2023-06-06;2023-06-07;\N;2;6
1690;1169;4;2023-06-07;2023-06-08;2023-06-08;2;7
1691;892;4;2023-06-07;2023-06-08;2023-06-08;2;9
1692;64;4;2023-06-07;2023-06-08;2023-06-08;3;7
1693;739;4;2023-06-08;2023-06-09;2023-06-09;2;8
1694;20;4;2023-06-08;2023-06-09;2023-06-10;3;7
1695;470;4;2023-06-08;2023-06-09;2023-06-09;2;9
1696;1108;4;2023-06-08;2023-06-09;2023-06-09;3;7
1697;321;4;2023-06-09;2023-06-10;2023-06-10;2;6
1698;62;4;2023-06-09;2023-06-10;2023-06-10;2;7
1699;313;4;2023-06-09;2023-06-10;2023-06-10;2;3
1700;1228;4;2023-06-10;2023-06-11;2023-06-11;1;3
1701;1429;4;2023-06-10;2023-06-11;2023-06-11;1;7
1702;1144;4;2023-06-10;2023-06-12;2023-06-12;2;6
1703;752;1;2023-06-10;2023-06-12;\N;1;2
1704;1311;4;2023-06-10;2023-06-12;2023-06-12;2;6
1705;589;4;2023-06-11;2023-06-13;2023-06-13;1;2
1706;1382;4;2023-06-11;2023-06-13;2023-06-13;3;9
1707;828;4;2023-06-11;2023-06-13;2023-06-13;2;6
1708;326;4;2023-06-12;2023-06-14;2023-06-14;1;3
1709;40;4;2023-06-12;2023-06-14;2023-06-14;1;2
1710;1260;4;2023-06-12;2023-06-14;2023-06-14;2;7
1711;1427;4;2023-06-12;2023-06-14;2023-06-15;1;2
1712;46;4;2023-06-12;2023-06-14;2023-06-14;1;2
1713;1160;4;2023-06-13;2023-06-14;2023-06-14;3;8
1714;675;4;2023-06-14;2023-06-14;2023-06-14;3;8
1715;220;4;2023-06-14;2023-06-14;2023-06-14;2;7
1716;305;4;2023-06-14;2023-06-14;2023-06-14;1;3
1717;2;4;2023-06-15;2023-06-15;2023-06-15;1;2
1718;1372;4;2023-06-16;2023-06-16;2023-06-16;2;6
1719;1327;4;2023-06-17;2023-06-17;2023-06-17;2;6
1720;1106;4;2023-06-17;2023-06-17;2023-06-17;2;6
1721;1086;3;2023-06-17;2023-06-17;\N;2;7
1722;812;4;2023-06-18;2023-06-20;2023-06-20;2;7
1723;793;4;2023-06-19;2023-06-21;2023-06-21;2;6
1724;412;4;2023-06-19;2023-06-21;2023-06-21;2;6
1725;42;4;2023-06-19;2023-06-21;2023-06-21;2;6
1726;1003;4;2023-06-19;2023-06-21;2023-06-21;1;3
1727;11;4;2023-06-20;2023-06-22;2023-06-22;2;6
1728;911;4;2023-06-20;2023-06-22;2023-06-22;2;7
1729;47;4;2023-06-20;2023-06-22;2023-06-22;1;3
1730;602;4;2023-06-20;2023-06-22;2023-06-22;3;8
1731;596;4;2023-06-21;2023-06-23;2023-06-23;2;7
1732;493;4;2023-06-21;2023-06-23;2023-06-23;2;6
1733;453;4;2023-06-21;2023-06-23;2023-06-23;2;7
1734;225;4;2023-06-22;2023-06-24;2023-06-26;2;7
1735;106;4;2023-06-23;2023-06-25;2023-06-25;2;7
1736;25;4;2023-06-23;2023-06-25;2023-06-25;2;7
1737;898;4;2023-06-24;2023-06-24;2023-06-24;3;9
1738;198;4;2023-06-24;2023-06-24;2023-06-24;3;8
1739;1210;4;2023-06-24;2023-06-24;2023-06-24;2;6
1740;655;4;2023-06-25;2023-06-25;2023-06-25;2;7
1741;182;2;2023-06-25;2023-06-25;\N;2;6
1742;6;4;2023-06-26;2023-06-26;2023-06-26;2;7
1743;782;4;2023-06-26;2023-06-26;2023-06-26;2;6
1744;456;4;2023-06-26;2023-06-26;2023-06-26;2;7
1745;325;4;2023-06-27;2023-06-27;2023-06-28;2;7
1746;140;4;2023-06-28;2023-06-28;2023-06-28;2;6
1747;189;4;2023-06-28;2023-06-28;2023-06-28;2;7
1748;1439;4;2023-06-29;2023-06-29;2023-06-29;2;6
1749;460;4;2023-06-29;2023-06-29;2023-06-29;2;6
1750;209;4;2023-07-01;2023-07-02;2023-07-02;2;7
1751;239;4;2023-07-01;2023-07-02;2023-07-02;1;3
1752;194;4;2023-07-01;2023-07-02;2023-07-02;1;2
1753;777;3;2023-07-01;2023-07-02;2023-07-02;2;7
1754;116;4;2023-07-02;2023-07-03;2023-07-03;3;8
1755;1134;4;2023-07-02;2023-07-03;2023-07-03;3;8
1756;185;4;2023-07-03;2023-07-04;2023-07-05;3;9
1757;1270;4;2023-07-04;2023-07-05;2023-07-05;2;7
1758;1235;4;2023-07-04;2023-07-05;2023-07-06;2;6
1759;539;4;2023-07-05;2023-07-06;2023-07-06;2;7
1760;70;4;2023-07-05;2023-07-06;2023-07-06;2;7
1761;1225;4;2023-07-05;2023-07-06;2023-07-06;1;2
1762;1077;4;2023-07-05;2023-07-07;2023-07-07;2;7
1763;1281;4;2023-07-05;2023-07-06;2023-07-06;2;7
1764;1229;4;2023-07-06;2023-07-07;2023-07-07;2;6
1765;1442;4;2023-07-06;2023-07-07;2023-07-07;2;6
1766;1283;4;2023-07-06;2023-07-07;2023-07-07;2;6
1767;895;4;2023-07-07;2023-07-08;2023-07-09;2;7
